tweet,store
RT @kasa_zip: arrow_fdwでPostgreSQL上からarrowフォーマットのファイルに書き出し、python の pyarrow経由で読んでみるデモ #pgunconf,nakame
#pgunconf arrow面白い,nakame
"#pgunconf
これをつかうとみんなグリッド表示出来るので面白いです。
 https://t.co/1p3OmPryb9",nakame
#pgunconf そーだいさんが、ぽこぽこ上がる申請にポチポチ対応している姿が想像できる,nakame
#pgunconf 久しぶりなので楽しみ。,nakame
"@sumisan0 KubeflowがRancherのカタログから無くなったのは、おそらくkubeflowの標準のセットアップを使う方が良いと判断したからかもです。更新が速くカタログのメンテ大変だし。

本家のブログでもカタログ以… https://t.co/LYmFvirzSP",nakame
今日はレタスの豚肉炒めが美味しかった,nakame
今日はキノコリゾットが美味しかった,nakame
今日は親子丼が美味しかった,nakame
【密です3D】 Level1 にて全密集団の解散に成功！ https://t.co/R3ztzXmZHK #密です3D #socialdistancing #StayHome,nakame
新型コロナウイルスの感染拡大が続く中、北海道函館市の和菓子店は疫病から人々を守るとされる妖怪「アマビエ」の和菓子の販売を… https://t.co/0mamS7vO0D,nakame
今日は能登の椎茸餡の餃子入りフォーが美味しかった,nakame
FF7が1997年でFF7ACが2005年、FF7Rが2020年だから倍近く空いてるのか。8年でCGはめちゃくちゃ進化したんだなー。,nakame
神羅カンパニー見学、最近美術館行けないから楽しかった。 #FF7R,nakame
アー芋けんぴ食べたい,nakame
コーヒーの豆が切れてピンチ,nakame
世の中コンテンツ多すぎ,nakame
税金納めに外出,nakame
Macをずっと机の上に置いておいたら机がふやけた…,nakame
A7SをZoomで使うことができた！ SonyのImaging Edge Desktopと古いバージョンのZoomを使うところがミソだな。,nakame
Data scienceの勉強すすめてたら交絡（confounding）というのが統計的な話だけでなく、問題解決においてもめちゃんこ重要な考え方だということがわかった。目の前のファクトを見ながら外部変数の存在可能性を意識できない状… https://t.co/UQYCffFdHc,nakame
"RT @nikkeibusiness: 追い詰められた日本人は、なぜなのか相互監視モードに突入する。これは、民族的な伝統と申し上げてもよい。
@tako_ashi #小田嶋隆 #日経ビジネス
https://t.co/LB6LTOEogJ",nakame
"RT @KOIWA_BUSHBASH: 先日行われたロンドンのcafe OTOのライブストリーミングに参加した際、BUSHBASHで演奏したテニスコーツのライブをご厚意でYouTube channelにて公開させて頂きます！是非ご覧ください！
https://t.co/y4Pn…",nakame
RT @Remi_Hirano: 皆さん、おうちゴハン頑張ってますか？皆さんの力になりたくて、私もノーメイクで頑張りました（笑）。自宅で撮った「ふわふわのニラ玉」です。文字のレシピはこちらをどうぞ→https://t.co/sLLYd8gUDp https://t.co/IBE…,nakame
@sweet_chiho ビリヤニ美味かったですよ！バラエティパックが送料無料でおとくっす,nakame
@acca_mh あー！なるほどね！それもやろ,nakame
@acca_mh やっぱそこは丼ですかねー？,nakame
@sweet_chiho エリックサウスは通販もおすすめ！https://t.co/egeIVd5Gqz,nakame
またヤバいぶつが届きました。 https://t.co/KPX2uWeESj,nakame
"RT @Save_Our_Space_: 【国を動かすためのお願い】
COVID-19の影響で、たった今も廃業や解雇が相次いでいます。
感染拡大防止に努める、あらゆる人々の職を守り、継続的な助成を国や地方公共団体に求める署名です。
それぞれの声で署名と呼びかけをお願い致します…",nakame
@pascurl お！チェックしてみます！,nakame
@pascurl 普段なかなか外食できない欲求不満をここぞとばかりにぶちまけてますw,nakame
三軒茶屋、shinichiro pizzaのテイクアウト完璧だった。ピザもステーキも冷めても美味しい。最高。 https://t.co/IrKrYxfdmI,nakame
最高 https://t.co/hjnqu1KPaO,nakame
RT @atmark41: なかなか耳が痛い言葉だ https://t.co/rMQFYsiLWu,nakame
急に小麦粉使ったジャパニーズカレーが作りたくなって、家にSBのカレーパウダー赤缶があったからありもので適当に作ったらルーで売ってるやつより赤缶の方が全然旨いんじゃないかと思ってジャパニーズカレーを深掘りしたくなった。赤缶は旨いけど唐辛子減らして欲しいな。,nakame
念願のぶつが届きました。20代の頃、ゑでぃまぁこんのCDいろいろ手に入れたくて海外のAmazonとかから買ってたの思い出した。 https://t.co/bFMm0Qh0dn,nakame
見れてなかったウェスアンダーソンの「犬ヶ島」みたけどとても良かった。ウェスアンダーソン的な様式はアニメの方がマッチすると思うので表現としても良かったし、内容も複数の構造で差別の仕組みを捉えててイケてた。日本作品のオマージュもよかった。,nakame
岡江さん。。。,nakame
クラウドファンディングで購入したこれ、届いたけど良かった。音楽とかラジオとか聴いてるあいだ耳が空いててメガネもつけられるのはめちゃんこ楽チン。とくに子供見ながら何かしないといけない状況だと最高。音質は軽くて微妙だけどむしろどうでも… https://t.co/fRGTPtaKec,nakame
@kentaro_neko ヴィノが大慌てで地元に頼み込んで突貫工事的にアスタナを取り付けたわりにはスポンサーが続いているという。,nakame
どうも日常生活を送っているようでどこか落ち着かない今日この頃。そういや、昨日だったな、命日。初めて実物を見た日の写真を貼っておこう。リバティセグロスが撤退して、無印になった在りし日の・・ https://t.co/rtrlBujo9X,nakame
"読書中の「ペスト」、折り返し地点を過ぎたところ。本日の掴みはこちら：
「・・que l'épidémie était l'affaire de chacun et que chacun devait faire son devoi… https://t.co/qLK0MlxKhp",nakame
"サスケ君の万華鏡写輪眼みたいに綺麗じゃなぁ～い！

#料理男子 #料理 #おうちごはん #家ごはん #餃子 #写輪眼 #大蛇丸 #肝臓公司

https://t.co/K6OugazqL7 https://t.co/Y2nc8EX4ma",nakame
@Kazue96188901 なるほど。これはいいですね。,nakame
魚角の前、花たこ通り（大衆酒場レインカラー、件・コメカラ前）で野菜を販売してたね。場所を借りてやってるのかな？,nakame
ちょっと前から花善にこんなの出てるね。三ツ星★コロッケサンド（デリバリー＆キッチンカー）。詳細はインスタグラムで #学芸大学 #学大 https://t.co/TkqWlk4vKH https://t.co/GUOjgqfdcs,nakame
"再開した二葉屋は
・裏口のみ。表からは入場不可
・入場制限
#学芸大学 #学大 #武蔵小山 #西小山 #平和通り商店街 https://t.co/uDWki42B2J",nakame
それとは別に、住所表記が逆になるというのも面白い。成り立ちみたいなところも興味深いけど、視点（視線）の違いが表れているようにも思えて面白い。実務的には面倒しかないんだけどｗ　Facebookの各種住所登録がその最たるもの。 https://t.co/7zzxztp7wT,nakame
googleマップの住所はなぜ全角数字を許したり、「丁目」を使ったりするんだよバカと思ったんだけど、天下のグーグルさんだから、何か意味があるのかもなぁと思いつつ、ハタと気づいたんだけど、そもそも「鷹番3-3-3」みたいな住所の書き… https://t.co/RI667AiDQZ,nakame
タパス＆タパス学芸大学店が閉店します #学芸大学 #学大開閉店情報 https://t.co/aaE9uAtLyp,nakame
"RT @gakudai_mongo: 本日も12:00にオープンいたします?
よろしくお願いいたします。

なお(木)4/23から今月いっぱいは営業を自粛いたします。ご不便をおかけしますが何卒よろしくお願いいたします。m(__)m",nakame
最近調子良い♪ https://t.co/vtpKVmfQJo,nakame
"今日の晩ご飯??
牡蠣の炊き込みご飯
なめこと豆腐の赤だし
めかじきのソテーネギソースかけ
でした? https://t.co/5jnZSyiUgB",nakame
良い感じに炊き上がった? https://t.co/WMesbiWIH3,nakame
"@tako_kumen3 すげーw
やっぱ回しといた方が良いんですかねー？",nakame
